2014-05-01 16:26:31,225 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-vmr-1_0-schema/src/test/java
2014-05-01 16:26:31,357 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-common/src/main/java
2014-05-01 16:26:31,358 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-common/src/main/resources
2014-05-01 16:26:31,359 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-common/src/test/java
2014-05-01 16:26:31,360 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-common/src/test/resources
2014-05-01 16:26:31,595 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-knowledge-repository-file-based/src/main/java
2014-05-01 16:26:31,595 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-knowledge-repository-file-based/src/main/resources
2014-05-01 16:26:31,596 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-knowledge-repository-file-based/src/test/java
2014-05-01 16:26:31,597 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-knowledge-repository-file-based/src/test/resources
2014-05-01 16:26:31,756 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-dss-evaluation/src/main/java
2014-05-01 16:26:31,757 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-dss-evaluation/src/main/resources
2014-05-01 16:26:31,757 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-dss-evaluation/src/test/java
2014-05-01 16:26:31,758 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-dss-evaluation/src/test/resources
2014-05-01 16:26:31,875 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-terminology-service/src/main/java
2014-05-01 16:26:31,876 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-terminology-service/src/main/resources
2014-05-01 16:26:31,877 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-terminology-service/src/test/java
2014-05-01 16:26:31,878 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-terminology-service/src/test/resources
2014-05-01 16:26:32,018 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-apelon/src/main/java
2014-05-01 16:26:32,019 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-apelon/src/main/resources
